==Test: Fixture
==SubTest: Sequence_Unlock
==SubSubTest: Lume_UNLOCK
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:19:59.197404   PASS
==Test: Fixture
==SubTest: Channel
==SubSubTest: ID
			lower:1; upper:4; value:4
2020-04-21 10:20:04.208606   PASS
==Test: Fixture
==SubTest: Vendor_ID
==SubSubTest: Check
			lower:1; upper:2; value:1
2020-04-21 10:20:04.210986   PASS
==Test: Fixture
==SubTest: Fixture_FW
==SubSubTest: Check_ACE_FW_Mac
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:04.302962   PASS
==Test: Fixture
==SubTest: Fixture_FW
==SubSubTest: Check_ACE_FW_Xavier
			lower:; upper:; value:--PASS--NOPDCA
2020-04-21 10:20:16.482244   PASS
==Test: Fixture
==SubTest: Initialization
==SubSubTest: Reset
2020-04-21 10:20:16.484024          2020/04/21 10:20:16.483 :  [sendcmd]:[a5e57d6ec5bd]dac set(d,0)
2020-04-21 10:20:30.572278          nvme: nsid[3] nstype[3]2020-04-21 10:20:30.572288          
2020-04-21 10:20:30.572298          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (4)2020-04-21 10:20:30.572309          
2020-04-21 10:20:30.572319          nvme: nsid[4] nstype[4]2020-04-21 10:20:30.572330          
2020-04-21 10:20:30.572340          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (5)2020-04-21 10:20:30.572351          
2020-04-21 10:20:30.572361          nvme: nsid[5] nstype[5]2020-04-21 10:20:30.572371          
2020-04-21 10:20:30.572382          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (6)2020-04-21 10:20:30.572405          
2020-04-21 10:20:30.572424          nvme: nsid[6] nstype[6]2020-04-21 10:20:30.572443          
2020-04-21 10:20:30.572463          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (7)2020-04-21 10:20:30.572482          
2020-04-21 10:20:30.572500          nvme: nsid[7] nstype[8]2020-04-21 10:20:30.572516          
2020-04-21 10:20:30.572528          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (8)2020-04-21 10:20:30.572538          
2020-04-21 10:20:30.572549          nvme: nsid[8] nstype[13]2020-04-21 10:20:30.572559          
2020-04-21 10:20:30.572569          nvme: number of storage devices 22020-04-21 10:20:30.572580          
2020-04-21 10:20:30.572591          nvme: Identified Storage Device 02020-04-21 10:20:30.572601          
2020-04-21 10:20:30.572612          --------------------------------------------------------------------2020-04-21 10:20:30.572623          
2020-04-21 10:20:30.572633          nvme: | ASI Device (0x106B/0x2006)2020-04-21 10:20:30.572643          
2020-04-21 10:20:30.572654          nvme: | S5E A0 Toshiba Gen4 TLC Rev4 3D 2 plane 192GB 6DP NAND2020-04-21 10:20:30.572669          
2020-04-21 10:20:30.572688          nvme: | FW Version:           s5e.ofw.toshiba_itlc_3d_g4_2p_256gb-1.6.1.1.0                   2020-04-21 10:20:30.572705          
2020-04-21 10:20:30.572716          nvme: | Controller Unique ID: 03a40012c28476282020-04-21 10:20:30.572726          
2020-04-21 10:20:30.572844          nvme: | ASI Revision:         1.5.1 2020-04-21 10:20:30.572884          
2020-04-21 10:20:30.572908          --------------------------------------------------------------------2020-04-21 10:20:30.572927          
2020-04-21 10:20:30.572942          nvme: Identified Storage Device 12020-04-21 10:20:30.572972          
2020-04-21 10:20:30.572985          --------------------------------------------------------------------2020-04-21 10:20:30.572996          
2020-04-21 10:20:30.573006          nvme: | ASI Device (0x106B/0x2006)2020-04-21 10:20:30.573017          
2020-04-21 10:20:30.573028          nvme: | S5E A0 Toshiba Gen4 TLC Rev4 3D 2 plane 128GB 4DP NAND2020-04-21 10:20:30.573039          
2020-04-21 10:20:30.573049          nvme: | Controller Unique ID: 03a4001162a130272020-04-21 10:20:30.573060          
2020-04-21 10:20:30.573070          --------------------------------------------------------------------2020-04-21 10:20:30.573081          
2020-04-21 10:20:30.573092          creating CQ/SQ2020-04-21 10:20:30.573102          
2020-04-21 10:20:30.573113          creating CQ/SQ DONE2020-04-21 10:20:30.573123          
2020-04-21 10:20:30.573133          nvme: identify_create nsid 2, nstype 22020-04-21 10:20:30.573144          
2020-04-21 10:20:30.573154          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (2)2020-04-21 10:20:30.573165          
2020-04-21 10:20:30.573175          nvme: identify_create nsid 3, nstype 32020-04-21 10:20:30.573186          
2020-04-21 10:20:30.573196          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (3)2020-04-21 10:20:30.573207          
2020-04-21 10:20:30.573218          nvme: identify_create nsid 5, nstype 52020-04-21 10:20:30.573228          
2020-04-21 10:20:30.573239          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (5)2020-04-21 10:20:30.573249          
2020-04-21 10:20:30.573260          nvme: identify_create nsid 7, nstype 82020-04-21 10:20:30.573270          
2020-04-21 10:20:30.573281          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (7)2020-04-21 10:20:30.573292          
2020-04-21 10:20:30.573302          nvme: identify_create nsid 8, nstype 132020-04-21 10:20:30.573313          
2020-04-21 10:20:30.573323          ANS2: task #0, file: nvme_admin_ans2.c:2525: nvme_admin_handle_identify:namespace (8)2020-04-21 10:20:30.573334          
2020-04-21 10:20:30.573344          ACIO: Loading CIO from EAN2020-04-21 10:20:30.573355          
2020-04-21 10:20:30.573366          CIO: firmware version: AppleCIOFirmware-53~62__2020-03-12-00:10:52-PDT - RTKit version: RTKit_iOS-1461.release2020-04-21 10:20:30.573377          
2020-04-21 10:20:30.979379          CIO:   __TEXT virt = 0x0, phys = 0x80018c000, remap = 0x80018c000, size = 0x20b402020-04-21 10:20:30.979393          
2020-04-21 10:20:30.979404          CIO:   __DATA virt = 0x10000000, phys = 0x8001b0000, remap = 0x8001b0000, size = 0x180002020-04-21 10:20:30.979415          
2020-04-21 10:20:30.979425          ACIO CIO: Load success2020-04-21 10:20:30.979436          
2020-04-21 10:20:30.979446          ACIO: Loading TMU from EAN2020-04-21 10:20:30.979457          
2020-04-21 10:20:30.979467          TMU: firmware version: AppleCIOFirmware-53~62__2020-03-12-00:10:52-PDT - RTKit version: RTKit_iOS-1461.release2020-04-21 10:20:30.979478          
2020-04-21 10:20:30.979488          TMU:   __TEXT virt = 0x0, phys = 0x8001c8000, remap = 0x8001c8000, size = 0x22002020-04-21 10:20:30.979499          
2020-04-21 10:20:30.979509          TMU:   __DATA virt = 0x10000000, phys = 0x8001cc000, remap = 0x8001cc000, size = 0x40002020-04-21 10:20:30.979519          
2020-04-21 10:20:30.979530          ACIO TMU: Load success2020-04-21 10:20:30.979540          
2020-04-21 10:20:30.979551          syscfg_v2: created keybag with id 'ADDA' (0x41444441) for version 0x00020002 with 5 entries using 124 of 131072 bytes2020-04-21 10:20:30.979561          
2020-04-21 10:20:30.979572          image 0x866044e40: bdev 0x866033ac0 type illb offset 0x0 len 0x927fc2020-04-21 10:20:30.979582          
2020-04-21 10:20:30.979593          image 0x866044ec0: bdev 0x866033ac0 type ansf offset 0x927fc len 0xd37d62020-04-21 10:20:30.979603          
2020-04-21 10:20:30.979621          image 0x866044f40: bdev 0x866033ac0 type bat1 offset 0x165fd2 len 0x37502020-04-21 10:20:30.979633          
2020-04-21 10:20:30.979643          image 0x86603c900: bdev 0x866033ac0 type dtre offset 0x169722 len 0x386522020-04-21 10:20:30.979654          
2020-04-21 10:20:30.979665          image 0x86603c980: bdev 0x866033ac0 type glyP offset 0x1a1d74 len 0x4ca72020-04-21 10:20:30.979675          
2020-04-21 10:20:30.979685          image 0x86603ca00: bdev 0x866033ac0 type bat0 offset 0x1a6a1b len 0x1fbe82020-04-21 10:20:30.979696          
2020-04-21 10:20:30.979706          image 0x86603ca80: bdev 0x866033ac0 type batF offset 0x1c6603 len 0x1aade2020-04-21 10:20:30.979716          
2020-04-21 10:20:30.979727          image 0x86603cb00: bdev 0x866033ac0 type chg0 offset 0x1e10e1 len 0x4d322020-04-21 10:20:30.979737          
2020-04-21 10:20:30.979747          image 0x86603cb80: bdev 0x866033ac0 type chg1 offset 0x1e5e13 len 0xaf6a2020-04-21 10:20:30.979757          
2020-04-21 10:20:30.979767          image 0x86603cc00: bdev 0x866033ac0 type logo offset 0x1f0d7d len 0x6b362020-04-21 10:20:30.979778          
2020-04-21 10:20:30.979788          image 0x86603cc80: bdev 0x866033ac0 type recm offset 0x1f78b3 len 0x96cf22020-04-21 10:20:30.979799          
2020-04-21 10:20:30.979809          upo: display_on=1 backlight=-1 loops=20 rest_time=42020-04-21 10:20:30.979819          
2020-04-21 10:20:30.979829          upo: upo_state=0, need_precharge=0 nothing to do2020-04-21 10:20:30.979840          
2020-04-21 10:20:30.979850          ioplib: EP 0x0 Init Status 0x02020-04-21 10:20:30.979860          
2020-04-21 10:20:30.979870          ioplib: EP 0x1 Init Status 0x02020-04-21 10:20:30.979880          
2020-04-21 10:20:30.979891          ioplib: EP 0x2 Init Status 0x02020-04-21 10:20:30.979901          
2020-04-21 10:20:30.979911          ioplib: EP 0x3 Init Status 0x02020-04-21 10:20:30.979963          
2020-04-21 10:20:30.980038          ioplib: EP 0x4 Init Status 0x02020-04-21 10:20:30.980098          
2020-04-21 10:20:30.980111          ioplib: EP 0x0 Init Status 0x02020-04-21 10:20:30.980122          
2020-04-21 10:20:30.980133          ioplib: EP 0x1 Init Status 0x02020-04-21 10:20:30.980144          
2020-04-21 10:20:30.980155          ioplib: EP 0x2 Init Status 0x02020-04-21 10:20:30.980165          
2020-04-21 10:20:30.980176          ioplib: EP 0x3 Init Status 0x02020-04-21 10:20:30.980187          
2020-04-21 10:20:30.980197          ioplib: EP 0x4 Init Status 0x02020-04-21 10:20:30.980208          
2020-04-21 10:20:30.980218          DCP: Loading from EAN2020-04-21 10:20:30.980229          
2020-04-21 10:20:30.980240          DCP: Applying tunables2020-04-21 10:20:30.980251          
2020-04-21 10:20:30.980261          DCP: firmware version: not set - RTKit version: RTKit_iOS-1461.debug2020-04-21 10:20:30.980272          
2020-04-21 10:20:30.980282          DCP:   __TEXT virt = 0x0, phys = 0x8001d0000, remap = 0x0, size = 0x15d0002020-04-21 10:20:30.980293          
2020-04-21 10:20:30.980304          DCP:   __DATA virt = 0x15d000, phys = 0x9e6aa0000, remap = 0x160000, size = 0x1800002020-04-21 10:20:30.980315          
2020-04-21 10:20:30.980325          DCP: Load success2020-04-21 10:20:30.980336          
2020-04-21 10:20:30.980347          DCP: Start2020-04-21 10:20:30.980358          
2020-04-21 10:20:30.980368          DCP: task #0, file: AFK_init.cpp:71: [AFK]Hello, AppleFirmwareKit! (firmware version: not set RTKit version:RTKit_iOS-1461.debug )2020-04-21 10:20:30.980380          
2020-04-21 10:20:30.980390          DCP: task #0, file: DCPExpert.cpp:129: debug=0x14e serial=3 wdt=-1 amfi=3 cs_enforcement_disable=12020-04-21 10:20:30.980401          
2020-04-21 10:20:30.980412          DCP: task #0, file: DCPExpert.cpp:133: _displayID: 02020-04-21 10:20:30.980422          
2020-04-21 10:20:30.980433          DCP: task #0, file: DCPExpert.cpp:134: _displayTimingTag: DispTarget5222020-04-21 10:20:30.980452          
2020-04-21 10:20:30.980477          DCP: task #0, file: DCPExpert.cpp:137: [AFK]DCPRole 1000000 0 0 0 12020-04-21 10:20:30.980497          
2020-04-21 10:20:30.980516          DCP: task #0, file: CPDisplayService.cpp:54: IOMFB: Provider value 0x2cde802020-04-21 10:20:30.980535          
2020-04-21 10:20:30.980553          2020-04-21 10:20:30.980566          
2020-04-21 10:20:30.980585          DCP: task #0, file: UnifiedPipeline.cpp:186: IOMFB: SystemType: 02020-04-21 10:20:30.980602          
2020-04-21 10:20:30.980617          2020-04-21 10:20:30.980628          
2020-04-21 10:20:30.980638          DCP: task #0, file: UnifiedPipeline.cpp:189: IOMFB: System Headless: 02020-04-21 10:20:30.980649          
2020-04-21 10:20:30.980659          2020-04-21 10:20:30.980670          
2020-04-21 10:20:30.980680          DCP: task #0, file: UPPipeDCP_H13P.cpp:6496: enable_cti_trigger FIXME2020-04-21 10:20:30.980691          
2020-04-21 10:20:30.980701          2020-04-21 10:20:30.980711          
2020-04-21 10:20:30.980722          DCP: task #0, file: BrightnessLCD.cpp:725: [AFK]loadCalibration: backlight-calibration not found2020-04-21 10:20:30.980732          
2020-04-21 10:20:30.980769          2020-04-21 10:20:30.980793          
2020-04-21 10:20:30.980813          DCP: task #0, file: BrightnessLCD.cpp:407: [AFK]nits=1002/1000, mA=10899/10002020-04-21 10:20:30.980833          
2020-04-21 10:20:30.980854          2020-04-21 10:20:30.980874          
2020-04-21 10:20:30.980890          DCP: task #0, file: BrightnessLCD.cpp:586: [AFK]message: received message2020-04-21 10:20:30.980902          
2020-04-21 10:20:30.980913          DCP: task #0, file: BrightnessLCD.cpp:818: [AFK]exportBacklightCalibration: backlight-calibration-parameters were successfuly updated in DCPExpert.2020-04-21 10:20:30.980924          
2020-04-21 10:20:30.980934          2020-04-21 10:20:30.980945          
2020-04-21 10:20:30.980955          DCP: task #0, file: BrightnessLCD.cpp:873: [AFK]loadAndExportWhitepointCorrectionTable: display-backlight-compensation not found2020-04-21 10:20:30.980969          
2020-04-21 10:20:30.980980          2020-04-21 10:20:30.980991          
2020-04-21 10:20:30.981002          DCP: task #0, file: PDisplayService.cpp:239: IOMFB: display-backlight-compensation-v1 load failed!2020-04-21 10:20:30.981013          
2020-04-21 10:20:30.981024          2020-04-21 10:20:30.981036          
2020-04-21 10:20:31.440713          DCP: IOP state changed to 0x20 (mgmt state=3)2020-04-21 10:20:31.440727          
2020-04-21 10:20:31.440738          DCP: IOP's AP state changed to 0x20 (mgmt state=3)2020-04-21 10:20:31.440748          
2020-04-21 10:20:31.440759          DCP: task #0, file: PDPTXController.cpp:589: [AFK]embedded = 12020-04-21 10:20:31.440770          
2020-04-21 10:20:31.440784          DCP: task #0, file: PDPTXController.cpp:369: [AFK][AppleDCPDPTXController:0xffffffff43fd95d8] PHY service found Notification: Publish [AppleDCPLPDPTXPort:0xffffffff43fb5fd0...2020-04-21 10:20:31.440804          
2020-04-21 10:20:31.440826          DCP: task #0, file: BrightnessLCD.cpp:586: [AFK]message: received message2020-04-21 10:20:31.440844          
2020-04-21 10:20:31.440859          DCP: task #0, file: BrightnessLCD.cpp:586: [AFK]message: received message2020-04-21 10:20:31.440870          
2020-04-21 10:20:31.440880          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x62020-04-21 10:20:31.440891          
2020-04-21 10:20:31.440901          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x72020-04-21 10:20:31.440911          
2020-04-21 10:20:31.440922          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x82020-04-21 10:20:31.440932          
2020-04-21 10:20:31.440942          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x92020-04-21 10:20:31.440953          
2020-04-21 10:20:31.440963          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xa2020-04-21 10:20:31.440983          
2020-04-21 10:20:31.441004          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xb2020-04-21 10:20:31.441025          
2020-04-21 10:20:31.441042          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xc2020-04-21 10:20:31.441055          
2020-04-21 10:20:31.441066          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xd2020-04-21 10:20:31.441076          
2020-04-21 10:20:31.441087          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xe2020-04-21 10:20:31.441097          
2020-04-21 10:20:31.441107          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xf2020-04-21 10:20:31.441118          
2020-04-21 10:20:31.441128          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x102020-04-21 10:20:31.441138          
2020-04-21 10:20:31.441149          DCP: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x112020-04-21 10:20:31.441159          
2020-04-21 10:20:31.441170          DCP: task #0, file: AFKSMCService.cpp:70: [AFK]SMC shmem paddr:23fe42080-23fe420f82020-04-21 10:20:31.441180          
2020-04-21 10:20:31.441191          DCP: task #0, file: PowerController.cpp:132: [AFK][AppleDCPDPTXPowerController:0xffffffff43fd9d00] SMC published [AFKSMCService:0x2d0d70] 2020-04-21 10:20:31.441201          
2020-04-21 10:20:31.441211          DCP: instance_id = 0 Started2020-04-21 10:20:31.441222          
2020-04-21 10:20:31.441232          DCP: Loading from EAN2020-04-21 10:20:31.441243          
2020-04-21 10:20:31.441253          DCPEXT: Applying tunables2020-04-21 10:20:31.441264          
2020-04-21 10:20:31.441274          DCPEXT: firmware version: not set - RTKit version: RTKit_iOS-1461.debug2020-04-21 10:20:31.441285          
2020-04-21 10:20:31.441295          DCPEXT:   __TEXT virt = 0x0, phys = 0x800330000, remap = 0x0, size = 0x15d0002020-04-21 10:20:31.441305          
2020-04-21 10:20:31.441315          DCPEXT:   __DATA virt = 0x15d000, phys = 0x9e2920000, remap = 0x160000, size = 0x1800002020-04-21 10:20:31.441326          
2020-04-21 10:20:31.441336          DCP: Load success2020-04-21 10:20:31.441347          
2020-04-21 10:20:31.441366          DCPEXT: Start2020-04-21 10:20:31.441396          
2020-04-21 10:20:31.441417          DCPEXT: task #0, file: AFK_init.cpp:71: [AFK]Hello, AppleFirmwareKit! (firmware version: not set RTKit version:RTKit_iOS-1461.debug )2020-04-21 10:20:31.441435          
2020-04-21 10:20:31.441449          DCPEXT: task #0, file: DCPExpert.cpp:129: debug=0x14e serial=3 wdt=-1 amfi=3 cs_enforcement_disable=12020-04-21 10:20:31.441460          
2020-04-21 10:20:31.441470          DCPEXT: task #0, file: DCPExpert.cpp:133: _displayID: 02020-04-21 10:20:31.441481          
2020-04-21 10:20:31.441491          DCPEXT: task #0, file: DCPExpert.cpp:134: _displayTimingTag: DispTargetEXT2020-04-21 10:20:31.441502          
2020-04-21 10:20:31.441512          DCPEXT: task #0, file: DCPExpert.cpp:137: [AFK]DCPRole 3100101 1 1 1 32020-04-21 10:20:31.441523          
2020-04-21 10:20:31.441533          DCPEXT: task #0, file: CPDisplayService.cpp:54: IOMFB: Provider value 0x2cde802020-04-21 10:20:31.441543          
2020-04-21 10:20:31.441554          2020-04-21 10:20:31.441564          
2020-04-21 10:20:31.441575          DCPEXT: task #0, file: UnifiedPipeline.cpp:186: IOMFB: SystemType: 02020-04-21 10:20:31.441595          
2020-04-21 10:20:31.441639          2020-04-21 10:20:31.441689          
2020-04-21 10:20:31.441725          DCPEXT: task #0, file: UnifiedPipeline.cpp:189: IOMFB: System Headless: 02020-04-21 10:20:31.441739          
2020-04-21 10:20:31.441750          2020-04-21 10:20:31.441761          
2020-04-21 10:20:31.441772          DCPEXT: task #0, file: UPPipeDCP_H13P.cpp:6496: enable_cti_trigger FIXME2020-04-21 10:20:31.441783          
2020-04-21 10:20:31.441793          2020-04-21 10:20:31.441812          
2020-04-21 10:20:31.441824          DCPEXT: task #0, file: UPPipeDCP_H13P.cpp:6300: bool IOMFB::UPPipeDCP_H13P::init_m3_timing_parameters(): m3 timing parameters are not known2020-04-21 10:20:31.441835          
2020-04-21 10:20:31.441846          2020-04-21 10:20:31.441856          
2020-04-21 10:20:31.441867          DCPEXT: task #0, file: UPPipeDCP_H13P.cpp:8036: virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::apt_fixed_rr_changed(IOMFB::AppleRegisterStream *): error: fixed refresh rate only s...2020-04-21 10:20:31.441877          
2020-04-21 10:20:31.441888          DCPEXT: task #0, file: UPPipeDCP_H13P.cpp:8064: virtual IOMFBStatus IOMFB::UPPipeDCP_H13P::apt_fixed_rr_changed(IOMFB::AppleRegisterStream *): forcing refresh rate: disabled2020-04-21 10:20:31.441899          
2020-04-21 10:20:31.441910          2020-04-21 10:20:31.441920          
2020-04-21 10:20:31.441931          DCPEXT: IOP state changed to 0x20 (mgmt state=3)2020-04-21 10:20:31.441941          
2020-04-21 10:20:31.441952          DCPEXT: IOP's AP state changed to 0x20 (mgmt state=3)2020-04-21 10:20:31.441962          
2020-04-21 10:20:31.441973          DCPEXT: task #0, file: UPPipeDCP_H13P.cpp:5402: IOMFBStatus IOMFB::UPPipeDCP_H13P::set_run_mode_safe(IOMFB::AppleRegisterStream *, IOMFB::UPPipeDCP_H13P::RunMode): no need to ...2020-04-21 10:20:31.441984          
2020-04-21 10:20:31.441994          DCPEXT: task #0, file: UPBlock_PRC_v2.cpp:1190: Expected key gamma-calibration-lut not found2020-04-21 10:20:31.442005          
2020-04-21 10:20:31.442015          2020-04-21 10:20:31.442026          
2020-04-21 10:20:31.442036          DCPEXT: task #0, file: BrightnessLCD.cpp:407: [AFK]nits=1002/1000, mA=10899/10002020-04-21 10:20:31.442047          
2020-04-21 10:20:31.442057          2020-04-21 10:20:31.442068          
2020-04-21 10:20:31.442079          DCPEXT: task #0, file: BrightnessLCD.cpp:586: [AFK]message: received message2020-04-21 10:20:31.442098          
2020-04-21 10:20:31.442120          DCPEXT: task #0, file: BrightnessLCD.cpp:818: [AFK]exportBacklightCalibration: backlight-calibration-parameters were successfuly updated in DCPExpert.2020-04-21 10:20:31.442138          
2020-04-21 10:20:31.442152          2020-04-21 10:20:31.442163          
2020-04-21 10:20:31.442173          DCPEXT: task #0, file: Transport.cpp:33: [AFK]Transport: Bailing out because display timing string (DispTargetEXT) is not supported2020-04-21 10:20:31.442184          
2020-04-21 10:20:31.442195          DCPEXT: task #0, file: Controller.cpp:32: [AFK]Controller: Bailing out because display timing string (DispTargetEXT) is not supported2020-04-21 10:20:31.442205          
2020-04-21 10:20:31.442216          DCPEXT: task #0, file: AppleDCPDPTX.cpp:219: [AFK]not publishing _powerController2020-04-21 10:20:31.442227          
2020-04-21 10:20:31.442237          DCPEXT: task #0, file: PDPTXController.cpp:589: [AFK]embedded = 02020-04-21 10:20:31.442248          
2020-04-21 10:20:31.442264          DCPEXT: task #0, file: PDPTXController.cpp:369: [AFK][AppleDCPDPTXController:0xffffffff43f8b5d0] PHY service found Notification: Publish [AppleDCPDPTXRemotePort:0xffffffff43f7...2020-04-21 10:20:31.442282          
2020-04-21 10:20:31.442296          DCPEXT: task #0, file: BrightnessLCD.cpp:586: [AFK]message: received message2020-04-21 10:20:31.442306          
2020-04-21 10:20:31.655191          2020/04/21 10:20:31.654 :  [644cdfeb1439]ACK(ERR_-224: 
------------------------------------
Operating create target.....
driver initial 
initial target ....
id:0x14,0xc2,0x2314.
erasing target ....
-------------error--------------
waiting timeout in operating DUT-----status = -7.

;ERROR;46472,352,46473,934,1582)


2020-04-21 10:20:31.663875          2020/04/21 10:20:31.663 :  [sendcmd]:[ffb954002b5e]programmer erase(ch1,mx25v16)

2020-04-21 10:20:32.172115          DCPEXT: task #0, file: BrightnessLCD.cpp:586: [AFK]message: received message2020-04-21 10:20:32.172137          
2020-04-21 10:20:32.172149          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x62020-04-21 10:20:32.172168          
2020-04-21 10:20:32.172179          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x72020-04-21 10:20:32.172190          
2020-04-21 10:20:32.172201          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x82020-04-21 10:20:32.172211          
2020-04-21 10:20:32.172222          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x92020-04-21 10:20:32.172232          
2020-04-21 10:20:32.172243          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xa2020-04-21 10:20:32.172254          
2020-04-21 10:20:32.172264          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xb2020-04-21 10:20:32.172274          
2020-04-21 10:20:32.172285          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xc2020-04-21 10:20:32.172295          
2020-04-21 10:20:32.172306          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xd2020-04-21 10:20:32.172316          
2020-04-21 10:20:32.172327          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xe2020-04-21 10:20:32.172337          
2020-04-21 10:20:32.172347          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0xf2020-04-21 10:20:32.172358          
2020-04-21 10:20:32.172368          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x102020-04-21 10:20:32.172379          
2020-04-21 10:20:32.172390          DCPEXT: task #0, file: edMemoryEndpoint.cpp:93: [AFK]startAsync: rt:0x0 ep:0x112020-04-21 10:20:32.172400          
2020-04-21 10:20:32.172411          DCP: instance_id = 1 Started2020-04-21 10:20:32.172421          
2020-04-21 10:20:32.172431          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=138 size=100 offset=02020-04-21 10:20:32.172442          
2020-04-21 10:20:32.172452          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=139 size=100 offset=1002020-04-21 10:20:32.172463          
2020-04-21 10:20:32.172473          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=138 size=100 offset=02020-04-21 10:20:32.172484          
2020-04-21 10:20:32.172494          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=139 size=100 offset=1002020-04-21 10:20:32.172505          
2020-04-21 10:20:32.172515          DCP: task #0, file: DCPTestEPClient.cpp:86: [AFK]handleNotification: kConnect2020-04-21 10:20:32.172526          
2020-04-21 10:20:32.172536          DCP: task #0, file: DCPTestEPClient.cpp:86: [AFK]handleNotification: kConnect2020-04-21 10:20:32.172546          
2020-04-21 10:20:32.172557          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=138 size=100 offset=02020-04-21 10:20:32.172567          
2020-04-21 10:20:32.172578          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=139 size=100 offset=1002020-04-21 10:20:32.172588          
2020-04-21 10:20:32.172599          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=138 size=100 offset=02020-04-21 10:20:32.172609          
2020-04-21 10:20:32.172620          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=139 size=100 offset=1002020-04-21 10:20:32.172630          
2020-04-21 10:20:32.172641          DCP: task #0, file: dMemoryEndpoint.cpp:316: [AFK]sending IOPK_IOP_*_QUEUE_REGISTER cmd=138 size=100 offset=02020-04-21 10:20:32.172651          
