==Test: Fixture
==SubTest: Sequence_Unlock
==SubSubTest: Lume_UNLOCK
			lower:; upper:; value:--PASS--NOPDCA
2020-04-22 13:50:54.246328   PASS
==Test: Fixture
==SubTest: Channel
==SubSubTest: ID
			lower:1; upper:4; value:1
2020-04-22 13:50:58.315939   PASS
==Test: Fixture
==SubTest: Vendor_ID
==SubSubTest: Check
			lower:1; upper:2; value:1
2020-04-22 13:50:58.317862   PASS
==Test: Fixture
==SubTest: Fixture_FW
==SubSubTest: Check_ACE_FW_Mac
			lower:; upper:; value:--PASS--NOPDCA
2020-04-22 13:50:58.319030   PASS
==Test: Fixture
==SubTest: Fixture_FW
==SubSubTest: Check_ACE_FW_Xavier
			lower:; upper:; value:--PASS--NOPDCA
2020-04-22 13:51:07.798917   PASS
==Test: Fixture
==SubTest: Initialization
==SubSubTest: Reset
2020-04-22 13:51:07.801491          2020/04/22 13:51:07.801 :  [sendcmd]:[6a66473f0dec]dac set(d,0)
2020-04-22 13:56:22.798249          Data:  0x02 
2020-04-22 13:56:22.804417          [001604D4:3640013A] :-) 
2020-04-22 13:56:22.804425          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:22.904053          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:22.904061          Reading 1 bytes from register offset 0x1523 into 0xD238A818, buffer read:	
2020-04-22 13:56:22.904068          Data:  0x87 
2020-04-22 13:56:23.408533          2020/04/22 13:56:23.408 :  [sendcmd]:[1df7cdeaf6ac]dac set(a,3465)

2020-04-22 13:56:23.416953          2020/04/22 13:56:23.416 :  [1df7cdeaf6ac]ACK(DONE;61655,89,61655,97,8)


2020-04-22 13:56:23.466995          2020/04/22 13:56:23.466 :  [sendcmd]:[2fef2c8185a5]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:23.496938          2020/04/22 13:56:23.496 :  [2fef2c8185a5]ACK(DONE;61655,148,61655,177,29)


2020-04-22 13:56:23.504241          2020/04/22 13:56:23.504 :  [sendcmd]:[f7b973345d21]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:23.523878          2020/04/22 13:56:23.523 :  [f7b973345d21]ACK(DONE;61655,185,61655,204,19)


2020-04-22 13:56:23.530495          2020/04/22 13:56:23.530 :  [sendcmd]:[c3e538f3d09b]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:23.542201          2020/04/22 13:56:23.542 :  [c3e538f3d09b]ACK(DONE;61655,211,61655,222,11)


2020-04-22 13:56:23.558317          2020/04/22 13:56:23.558 :  [sendcmd]:[54812f2fcb6a]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:23.586782          2020/04/22 13:56:23.586 :  [54812f2fcb6a]ACK(-1019.4554 mV;DONE;61655,239,61655,266,27)


2020-04-22 13:56:23.588398          [001604D4:3640013A] :-) 
2020-04-22 13:56:23.588406          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:23.671288          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:23.671296          Reading 1 bytes from register offset 0x1920 into 0xABB53A98, buffer read:	
2020-04-22 13:56:23.671302          Data:  0x02 
2020-04-22 13:56:23.684499          [001604D4:3640013A] :-) 
2020-04-22 13:56:23.684507          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:23.774553          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:23.774561          Reading 1 bytes from register offset 0x1523 into 0xABB33B98, buffer read:	
2020-04-22 13:56:23.774567          Data:  0x87 
2020-04-22 13:56:24.291018          2020/04/22 13:56:24.290 :  [sendcmd]:[782496fc3c48]dac set(a,3470)

2020-04-22 13:56:24.300848          2020/04/22 13:56:24.300 :  [782496fc3c48]ACK(DONE;61655,972,61655,980,8)


2020-04-22 13:56:24.351301          2020/04/22 13:56:24.351 :  [sendcmd]:[ac66ecb4d6d6]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:24.382227          2020/04/22 13:56:24.382 :  [ac66ecb4d6d6]ACK(DONE;61656,32,61656,62,30)


2020-04-22 13:56:24.388473          2020/04/22 13:56:24.388 :  [sendcmd]:[a7451574adb0]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:24.407630          2020/04/22 13:56:24.407 :  [a7451574adb0]ACK(DONE;61656,69,61656,87,18)


2020-04-22 13:56:24.413188          2020/04/22 13:56:24.413 :  [sendcmd]:[942cd4b1754f]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:24.425767          2020/04/22 13:56:24.425 :  [942cd4b1754f]ACK(DONE;61656,94,61656,105,11)


2020-04-22 13:56:24.438456          2020/04/22 13:56:24.438 :  [sendcmd]:[2f38ed757959]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:24.465978          2020/04/22 13:56:24.465 :  [2f38ed757959]ACK(-1020.0893 mV;DONE;61656,119,61656,146,27)


2020-04-22 13:56:24.476336          [001604D4:3640013A] :-) 
2020-04-22 13:56:24.476346          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:24.539263          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:24.539272          Reading 1 bytes from register offset 0x1920 into 0xD23F6518, buffer read:	
2020-04-22 13:56:24.539278          Data:  0x02 
2020-04-22 13:56:24.542606          [001604D4:3640013A] :-) 
2020-04-22 13:56:24.542614          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:24.644185          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:24.644193          Reading 1 bytes from register offset 0x1523 into 0xABB53418, buffer read:	
2020-04-22 13:56:24.644199          Data:  0x87 
2020-04-22 13:56:25.160738          2020/04/22 13:56:25.160 :  [sendcmd]:[97004f164ae5]dac set(a,3475)

2020-04-22 13:56:25.168916          2020/04/22 13:56:25.168 :  [97004f164ae5]ACK(DONE;61656,842,61656,848,6)


2020-04-22 13:56:25.216956          2020/04/22 13:56:25.216 :  [sendcmd]:[51ba8c420732]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:25.248249          2020/04/22 13:56:25.248 :  [51ba8c420732]ACK(DONE;61656,898,61656,926,28)


2020-04-22 13:56:25.258578          2020/04/22 13:56:25.258 :  [sendcmd]:[5df43ed47f74]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:25.289497          2020/04/22 13:56:25.289 :  [5df43ed47f74]ACK(DONE;61656,939,61656,968,29)


2020-04-22 13:56:25.300263          2020/04/22 13:56:25.300 :  [sendcmd]:[69d91a69bf61]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:25.313452          2020/04/22 13:56:25.313 :  [69d91a69bf61]ACK(DONE;61656,981,61656,993,12)


2020-04-22 13:56:25.316756          2020/04/22 13:56:25.316 :  [sendcmd]:[33989a556ac6]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:25.344839          2020/04/22 13:56:25.344 :  [33989a556ac6]ACK(-1020.6761 mV;DONE;61656,997,61657,24,27)


2020-04-22 13:56:25.358352          [001604D4:3640013A] :-) 
2020-04-22 13:56:25.358361          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:25.458158          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:25.458167          Reading 1 bytes from register offset 0x1920 into 0xD238A998, buffer read:	
2020-04-22 13:56:25.458173          Data:  0x02 
2020-04-22 13:56:25.468601          [001604D4:3640013A] :-) 
2020-04-22 13:56:25.468616          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:25.563163          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:25.563172          Reading 1 bytes from register offset 0x1523 into 0xABB53918, buffer read:	
2020-04-22 13:56:25.563177          Data:  0x87 
2020-04-22 13:56:26.076194          2020/04/22 13:56:26.076 :  [sendcmd]:[ed4864bb0973]dac set(a,3480)

2020-04-22 13:56:26.085596          2020/04/22 13:56:26.085 :  [ed4864bb0973]ACK(DONE;61657,757,61657,763,6)


2020-04-22 13:56:26.129966          2020/04/22 13:56:26.129 :  [sendcmd]:[57ebc44220fe]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:26.160860          2020/04/22 13:56:26.160 :  [57ebc44220fe]ACK(DONE;61657,811,61657,839,28)


2020-04-22 13:56:26.170446          2020/04/22 13:56:26.170 :  [sendcmd]:[165f75444ada]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:26.188934          2020/04/22 13:56:26.188 :  [165f75444ada]ACK(DONE;61657,851,61657,868,17)


2020-04-22 13:56:26.196297          2020/04/22 13:56:26.196 :  [sendcmd]:[639d64bb922b]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:26.209206          2020/04/22 13:56:26.209 :  [639d64bb922b]ACK(DONE;61657,877,61657,887,10)


2020-04-22 13:56:26.212842          2020/04/22 13:56:26.212 :  [sendcmd]:[1d37d67ec95c]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:26.239556          2020/04/22 13:56:26.239 :  [1d37d67ec95c]ACK(-1021.3974 mV;DONE;61657,894,61657,919,25)


2020-04-22 13:56:26.242860          [001604D4:3640013A] :-) 
2020-04-22 13:56:26.242870          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:26.326714          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:26.326722          Reading 1 bytes from register offset 0x1920 into 0xABB33B98, buffer read:	
2020-04-22 13:56:26.326728          Data:  0x02 
2020-04-22 13:56:26.331600          [001604D4:3640013A] :-) 
2020-04-22 13:56:26.331609          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:26.431711          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:26.431719          Reading 1 bytes from register offset 0x1523 into 0xABB51318, buffer read:	
2020-04-22 13:56:26.431725          Data:  0x87 
2020-04-22 13:56:26.945991          2020/04/22 13:56:26.946 :  [sendcmd]:[d4600f48a5e2]dac set(a,3485)

2020-04-22 13:56:26.955205          2020/04/22 13:56:26.955 :  [d4600f48a5e2]ACK(DONE;61658,627,61658,634,7)


2020-04-22 13:56:26.999636          2020/04/22 13:56:26.999 :  [sendcmd]:[c1e68c262dd1]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:27.032433          2020/04/22 13:56:27.032 :  [c1e68c262dd1]ACK(DONE;61658,680,61658,711,31)


2020-04-22 13:56:27.041085          2020/04/22 13:56:27.041 :  [sendcmd]:[ec650cc008ef]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:27.061972          2020/04/22 13:56:27.061 :  [ec650cc008ef]ACK(DONE;61658,722,61658,740,18)


2020-04-22 13:56:27.069553          2020/04/22 13:56:27.069 :  [sendcmd]:[708c9c5afee0]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:27.082433          2020/04/22 13:56:27.082 :  [708c9c5afee0]ACK(DONE;61658,750,61658,762,12)


2020-04-22 13:56:27.085950          2020/04/22 13:56:27.085 :  [sendcmd]:[7e324d575a63]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:27.114651          2020/04/22 13:56:27.114 :  [7e324d575a63]ACK(-1022.1187 mV;DONE;61658,767,61658,794,27)


2020-04-22 13:56:27.120829          [001604D4:3640013A] :-) 
2020-04-22 13:56:27.120837          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:27.193923          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:27.193931          Reading 1 bytes from register offset 0x1920 into 0xABB53418, buffer read:	
2020-04-22 13:56:27.193937          Data:  0x02 
2020-04-22 13:56:27.195303          [001604D4:3640013A] :-) 
2020-04-22 13:56:27.195311          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:27.298078          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:27.298087          Reading 1 bytes from register offset 0x1523 into 0xD23F5E18, buffer read:	
2020-04-22 13:56:27.298093          Data:  0x87 
2020-04-22 13:56:27.818911          2020/04/22 13:56:27.818 :  [sendcmd]:[73bfae0ca589]dac set(a,3490)

2020-04-22 13:56:27.827975          2020/04/22 13:56:27.827 :  [73bfae0ca589]ACK(DONE;61659,499,61659,507,8)


2020-04-22 13:56:27.869335          2020/04/22 13:56:27.869 :  [sendcmd]:[344d9fce770c]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:27.899825          2020/04/22 13:56:27.899 :  [344d9fce770c]ACK(DONE;61659,550,61659,579,29)


2020-04-22 13:56:27.911170          2020/04/22 13:56:27.911 :  [sendcmd]:[93a45b899ff1]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:27.929713          2020/04/22 13:56:27.929 :  [93a45b899ff1]ACK(DONE;61659,592,61659,609,17)


2020-04-22 13:56:27.934744          2020/04/22 13:56:27.934 :  [sendcmd]:[0534f34b1404]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:27.948190          2020/04/22 13:56:27.948 :  [0534f34b1404]ACK(DONE;61659,616,61659,626,10)


2020-04-22 13:56:27.951747          2020/04/22 13:56:27.951 :  [sendcmd]:[14d8ef842ed3]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:27.980301          2020/04/22 13:56:27.980 :  [14d8ef842ed3]ACK(-1022.7444 mV;DONE;61659,632,61659,660,28)


2020-04-22 13:56:27.990681          [001604D4:3640013A] :-) 
2020-04-22 13:56:27.990690          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:28.063687          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:28.063696          Reading 1 bytes from register offset 0x1920 into 0xABB53918, buffer read:	
2020-04-22 13:56:28.063702          Data:  0x02 
2020-04-22 13:56:28.070138          [001604D4:3640013A] :-) 
2020-04-22 13:56:28.070147          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:28.168791          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:28.168799          Reading 1 bytes from register offset 0x1523 into 0xABB53D18, buffer read:	
2020-04-22 13:56:28.168805          Data:  0x87 
2020-04-22 13:56:28.689397          2020/04/22 13:56:28.688 :  [sendcmd]:[ebd7539dfed8]dac set(a,3495)

2020-04-22 13:56:28.698791          2020/04/22 13:56:28.698 :  [ebd7539dfed8]ACK(DONE;61660,370,61660,377,7)


2020-04-22 13:56:28.743695          2020/04/22 13:56:28.742 :  [sendcmd]:[e2f34bb706d6]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:28.774531          2020/04/22 13:56:28.774 :  [e2f34bb706d6]ACK(DONE;61660,424,61660,453,29)


2020-04-22 13:56:28.778806          2020/04/22 13:56:28.778 :  [sendcmd]:[510400827b07]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:28.798917          2020/04/22 13:56:28.798 :  [510400827b07]ACK(DONE;61660,460,61660,477,17)


2020-04-22 13:56:28.808788          2020/04/22 13:56:28.808 :  [sendcmd]:[95ac487e7f72]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:28.820881          2020/04/22 13:56:28.820 :  [95ac487e7f72]ACK(DONE;61660,489,61660,500,11)


2020-04-22 13:56:28.825899          2020/04/22 13:56:28.825 :  [sendcmd]:[fc3bd89f3aaf]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:28.854750          2020/04/22 13:56:28.854 :  [fc3bd89f3aaf]ACK(-1023.4463 mV;DONE;61660,507,61660,534,27)


2020-04-22 13:56:28.869039          [001604D4:3640013A] :-) 
2020-04-22 13:56:28.869047          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:28.931136          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:28.931145          Reading 1 bytes from register offset 0x1920 into 0xD2386498, buffer read:	
2020-04-22 13:56:28.931150          Data:  0x02 
2020-04-22 13:56:28.944562          [001604D4:3640013A] :-) 
2020-04-22 13:56:28.944571          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:29.037104          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:29.037112          Reading 1 bytes from register offset 0x1523 into 0xD23F5F98, buffer read:	
2020-04-22 13:56:29.037118          Data:  0x87 
2020-04-22 13:56:29.551508          2020/04/22 13:56:29.551 :  [sendcmd]:[229bb24739fb]dac set(a,3500)

2020-04-22 13:56:29.561924          2020/04/22 13:56:29.561 :  [229bb24739fb]ACK(DONE;61661,232,61661,240,8)


2020-04-22 13:56:29.608785          2020/04/22 13:56:29.608 :  [sendcmd]:[55dc98371d51]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:29.638938          2020/04/22 13:56:29.638 :  [55dc98371d51]ACK(DONE;61661,289,61661,318,29)


2020-04-22 13:56:29.646963          2020/04/22 13:56:29.646 :  [sendcmd]:[0d47d3601ed7]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:29.665131          2020/04/22 13:56:29.665 :  [0d47d3601ed7]ACK(DONE;61661,328,61661,345,17)


2020-04-22 13:56:29.671738          2020/04/22 13:56:29.671 :  [sendcmd]:[6c92ef5b9be2]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:29.684058          2020/04/22 13:56:29.684 :  [6c92ef5b9be2]ACK(DONE;61661,352,61661,364,12)


2020-04-22 13:56:29.699318          2020/04/22 13:56:29.699 :  [sendcmd]:[e708acfa998d]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:29.726325          2020/04/22 13:56:29.726 :  [e708acfa998d]ACK(-1024.1606 mV;DONE;61661,380,61661,406,26)


2020-04-22 13:56:29.740248          [001604D4:3640013A] :-) 
2020-04-22 13:56:29.740257          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:29.798727          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:29.798736          Reading 1 bytes from register offset 0x1920 into 0xD238A698, buffer read:	
2020-04-22 13:56:29.798742          Data:  0x02 
2020-04-22 13:56:29.809685          [001604D4:3640013A] :-) 
2020-04-22 13:56:29.809694          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:29.905105          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:29.905114          Reading 1 bytes from register offset 0x1523 into 0xABB33B98, buffer read:	
2020-04-22 13:56:29.905120          Data:  0x87 
2020-04-22 13:56:30.423780          2020/04/22 13:56:30.423 :  [sendcmd]:[ab996dd6e9b1]dac set(a,3505)

2020-04-22 13:56:30.432389          2020/04/22 13:56:30.432 :  [ab996dd6e9b1]ACK(DONE;61662,105,61662,112,7)


2020-04-22 13:56:30.481634          2020/04/22 13:56:30.481 :  [sendcmd]:[d175c7a18a56]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:30.512669          2020/04/22 13:56:30.512 :  [d175c7a18a56]ACK(DONE;61662,162,61662,192,30)


2020-04-22 13:56:30.519849          2020/04/22 13:56:30.519 :  [sendcmd]:[b6f6442b931d]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:30.539783          2020/04/22 13:56:30.539 :  [b6f6442b931d]ACK(DONE;61662,201,61662,218,17)


2020-04-22 13:56:30.546559          2020/04/22 13:56:30.546 :  [sendcmd]:[378e4b49d409]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:30.559177          2020/04/22 13:56:30.559 :  [378e4b49d409]ACK(DONE;61662,227,61662,237,10)


2020-04-22 13:56:30.563696          2020/04/22 13:56:30.563 :  [sendcmd]:[59c3289ec42e]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:30.592092          2020/04/22 13:56:30.592 :  [59c3289ec42e]ACK(-1540.0157 mV;DONE;61662,244,61662,271,27)


2020-04-22 13:56:30.603571          [001604D4:3640013A] :-) 
2020-04-22 13:56:30.603579          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:30.669046          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:30.669055          Reading 1 bytes from register offset 0x1920 into 0xD2392C18, buffer read:	
2020-04-22 13:56:30.669060          Data:  0x02 
2020-04-22 13:56:30.674863          [001604D4:3640013A] :-) 
2020-04-22 13:56:30.674906          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:30.774649          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:30.774657          Reading 1 bytes from register offset 0x1523 into 0xD238A418, buffer read:	
2020-04-22 13:56:30.774663          Data:  0x47 
2020-04-22 13:56:31.286979          2020/04/22 13:56:31.286 :  [sendcmd]:[145ba2ca55af]dac set(a,3510)

2020-04-22 13:56:31.295037          2020/04/22 13:56:31.295 :  [145ba2ca55af]ACK(DONE;61662,968,61662,974,6)


2020-04-22 13:56:31.338633          2020/04/22 13:56:31.338 :  [sendcmd]:[53d6abf63270]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:31.367962          2020/04/22 13:56:31.367 :  [53d6abf63270]ACK(DONE;61663,19,61663,48,29)


2020-04-22 13:56:31.379815          2020/04/22 13:56:31.379 :  [sendcmd]:[bd2453789931]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:31.418104          2020/04/22 13:56:31.418 :  [bd2453789931]ACK(DONE;61663,66,61663,98,32)


2020-04-22 13:56:31.429547          2020/04/22 13:56:31.429 :  [sendcmd]:[d812ef4a05d3]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:31.441889          2020/04/22 13:56:31.441 :  [d812ef4a05d3]ACK(DONE;61663,110,61663,121,11)


2020-04-22 13:56:31.456119          2020/04/22 13:56:31.455 :  [sendcmd]:[bc2a0d31c0b2]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:31.482712          2020/04/22 13:56:31.482 :  [bc2a0d31c0b2]ACK(-1535.6947 mV;DONE;61663,137,61663,162,25)


2020-04-22 13:56:31.491813          [001604D4:3640013A] :-) 
2020-04-22 13:56:31.491822          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:31.595071          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:31.595079          Reading 1 bytes from register offset 0x1920 into 0xD23F5F98, buffer read:	
2020-04-22 13:56:31.595085          Data:  0x02 
2020-04-22 13:56:31.600138          [001604D4:3640013A] :-) 
2020-04-22 13:56:31.600147          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:31.700581          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:31.700589          Reading 1 bytes from register offset 0x1523 into 0xD2392818, buffer read:	
2020-04-22 13:56:31.700595          Data:  0x47 
2020-04-22 13:56:32.210690          2020/04/22 13:56:32.210 :  [sendcmd]:[75d574ae4587]dac set(a,3515)

2020-04-22 13:56:32.219885          2020/04/22 13:56:32.219 :  [75d574ae4587]ACK(DONE;61663,891,61663,898,7)


2020-04-22 13:56:32.270939          2020/04/22 13:56:32.270 :  [sendcmd]:[b72c3dd7ed65]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:32.308937          2020/04/22 13:56:32.308 :  [b72c3dd7ed65]ACK(DONE;61663,952,61663,988,36)


2020-04-22 13:56:32.317282          2020/04/22 13:56:32.317 :  [sendcmd]:[26a48260e2fa]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:32.337147          2020/04/22 13:56:32.337 :  [26a48260e2fa]ACK(DONE;61663,998,61664,16,18)


2020-04-22 13:56:32.343612          2020/04/22 13:56:32.343 :  [sendcmd]:[ee383dfba966]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:32.356981          2020/04/22 13:56:32.356 :  [ee383dfba966]ACK(DONE;61664,24,61664,36,12)


2020-04-22 13:56:32.367026          2020/04/22 13:56:32.366 :  [sendcmd]:[c58b432233ff]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:32.398093          2020/04/22 13:56:32.398 :  [c58b432233ff]ACK(-1532.3613 mV;DONE;61664,48,61664,76,28)


2020-04-22 13:56:32.406258          [001604D4:3640013A] :-) 
2020-04-22 13:56:32.406267          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:32.461909          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:32.461917          Reading 1 bytes from register offset 0x1920 into 0xABB33B98, buffer read:	
2020-04-22 13:56:32.461923          Data:  0x02 
2020-04-22 13:56:32.469852          [001604D4:3640013A] :-) 
2020-04-22 13:56:32.469860          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:32.568268          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:32.568276          Reading 1 bytes from register offset 0x1523 into 0xD2382C18, buffer read:	
2020-04-22 13:56:32.568282          Data:  0x47 
2020-04-22 13:56:33.085594          2020/04/22 13:56:33.085 :  [sendcmd]:[a0a43b97a6be]dac set(a,3520)

2020-04-22 13:56:33.094704          2020/04/22 13:56:33.094 :  [a0a43b97a6be]ACK(DONE;61664,766,61664,773,7)


2020-04-22 13:56:33.139974          2020/04/22 13:56:33.139 :  [sendcmd]:[5735d846ecfd]io set(2,bit41=0,bit387=0)

2020-04-22 13:56:33.171374          2020/04/22 13:56:33.171 :  [5735d846ecfd]ACK(DONE;61664,821,61664,850,29)


2020-04-22 13:56:33.179843          2020/04/22 13:56:33.179 :  [sendcmd]:[cd3c09bbd97c]io set(3,bit45=0,bit126=0,bit125=1)

2020-04-22 13:56:33.200034          2020/04/22 13:56:33.199 :  [cd3c09bbd97c]ACK(DONE;61664,860,61664,878,18)


2020-04-22 13:56:33.208216          2020/04/22 13:56:33.208 :  [sendcmd]:[1c264faafdbb]io set(3,bit124=1,bit123=0,bit122=0)

2020-04-22 13:56:33.220678          2020/04/22 13:56:33.220 :  [1c264faafdbb]ACK(DONE;61664,889,61664,900,11)


2020-04-22 13:56:33.225083          2020/04/22 13:56:33.224 :  [sendcmd]:[305bb8faf1c2]adc read(-c,nor,H,5V,10000,1,10)

2020-04-22 13:56:33.252008          2020/04/22 13:56:33.251 :  [305bb8faf1c2]ACK(-1529.9921 mV;DONE;61664,906,61664,931,25)


2020-04-22 13:56:33.260947          [001604D4:3640013A] :-) 
2020-04-22 13:56:33.260955          cmd-send: i2c -z 2 -d 7 0x75 0x1920 12020-04-22 13:56:33.330141          i2c -z 2 -d 7 0x75 0x1920 1
2020-04-22 13:56:33.330150          Reading 1 bytes from register offset 0x1920 into 0xD2392A98, buffer read:	
2020-04-22 13:56:33.330155          Data:  0x02 
2020-04-22 13:56:33.342085          [001604D4:3640013A] :-) 
2020-04-22 13:56:33.342094          cmd-send: i2c -z 2 -d 7 0x75 0x1523 12020-04-22 13:56:33.436100          i2c -z 2 -d 7 0x75 0x1523 1
2020-04-22 13:56:33.436109          Reading 1 bytes from register offset 0x1523 into 0xD23F5F98, buffer read:	
2020-04-22 13:56:33.436117          Data:  0x47 
2020-04-22 13:56:33.950349          2020/04/22 13:56:33.950 :  [sendcmd]:[8edc5ddb9ab1]dac set(a,3525)

2020-04-22 13:56:33.960410          2020/04/22 13:56:33.960 :  [8edc5ddb9ab1]ACK(DONE;61665,631,61665,638,7)


2020-04-22 13:56:34.001335          2020/04/22 13:56:34.001 :  [sendcmd]:[4a15d2f1dea4]io set(2,bit41=0,bit387=0)

